month,local_time_h,day_from_equinox,solar_altitude_rad,solar_azimuth_rad,dni_kw_m2,eta_cos,eta_at,eta_sb,eta_trunc,eta_total,power_kw,power_per_area_kw_m2,time_geometry_s,time_candidates_s,time_shadow_blocking_s,time_truncation_s,time_total_s,average_candidates,maximum_candidates
1,9.0,-59,0.304226866416981,-2.369727639276808,0.7925396841601169,0.7383884880447269,0.9637663475743967,0.6957373117800191,0.9541519179213829,0.4094625281216984,41235.440779245146,0.32451530271297385,0.000571700000364217,0.7454565999996703,0.8934035999991465,0.8072582000004331,2.446690099999614,73.39390962671905,170
1,10.5,-59,0.47483723905389424,-2.7246850308913984,0.9100911454852126,0.769430693554894,0.9637663475743967,0.7444788578875773,0.947113995946821,0.46180539896439254,53404.68467900387,0.42028500453475964,0.0005714999988413183,0.7439722999988589,0.9241602000001876,0.8549282000003586,2.5236321999982465,73.31761624099542,170
1,12.0,-59,0.5381505523349126,3.141592653589793,0.9391840362887128,0.7802750140860643,0.9637663475743967,0.7947463821678209,0.9300971775484155,0.49259127320554713,58785.8599753834,0.4626338602097819,0.0006886000010126736,0.7575751999993372,0.8546507000010024,0.8809562000005826,2.493870700001935,66.27504911591356,152
1,13.5,-59,0.47483723905389424,2.7246850308913984,0.9100911454852126,0.7698596554227846,0.9637663475743967,0.7447133143756618,0.9470745258797463,0.4621793906486126,53447.934298893815,0.4206253710550533,0.0005311000004439848,0.746665299999222,0.9048593999996228,0.8482772999996087,2.5003330999988975,73.36313032089063,169
1,15.0,-59,0.304226866416981,2.369727639276808,0.7925396841601169,0.7392355375543084,0.9637663475743967,0.6958794486890223,0.9538855027988099,0.4098639101415539,41275.86246223901,0.32483341389221765,0.0006298999996943166,0.7474393000011332,0.9075783999996929,0.8458669999999984,2.501514600000519,73.41126391617551,168
2,9.0,-28,0.4333788534250889,-2.2693625614641735,0.8875714408097994,0.7514933861448206,0.9637663475743967,0.7764401554146935,0.943410684652611,0.4675379351844961,52729.74053255476,0.4149733187649418,0.0006233000003703637,0.7953831000013452,0.9383839000001899,0.8950150000000576,2.629405300001963,73.78225278323511,175
2,10.5,-28,0.6243531094531736,-2.659569300762274,0.9708000370097122,0.7836696573273805,0.9637663475743967,0.7897459669336306,0.9290436207403133,0.49454748329025144,61006.096945020116,0.4801067150812361,0.0005653000007441733,0.7824973000006139,0.8947889999999461,0.883629200001451,2.561480800002755,73.14145383104126,169
2,12.0,-28,0.6976048393000404,3.141592653589793,0.9921771917861091,0.7948823646123825,0.9637663475743967,0.796562441732434,0.9251860684151654,0.5045438441448938,63609.738651521846,0.500596894416649,0.0005571000001509674,0.7304868999999599,0.8476090000003751,0.9330563999992592,2.511709399999745,66.27504911591356,152
2,13.5,-28,0.6243531094531736,2.659569300762274,0.9708000370097122,0.784114715928189,0.9637663475743967,0.7892415334586663,0.9291373123214409,0.49447887468698776,60997.633565378346,0.4800401098466485,0.0005756999998993706,0.7956720000001951,0.933506600000328,0.8972754000005807,2.627029700001003,73.17910936476751,170
2,15.0,-28,0.4333788534250889,2.2693625614641735,0.8875714408097994,0.7523712021741302,0.9637663475743967,0.7762449539150909,0.943361599022046,0.4678121320945397,52760.66493640174,0.41521668811145485,0.000535300001502037,0.7575514000000112,0.8813596999989386,0.8558861999990768,2.4953325999995286,73.80058939096267,171
3,9.0,0,0.5780659471500635,-2.13636228494298,0.9548220128815966,0.7638642685527772,0.9637663475743967,0.8062125816886873,0.9296603779084024,0.4904542128697084,59505.396372803225,0.468296478758514,0.0005196000001888024,0.7439487999999983,0.9045403000000078,0.9441966000013053,2.5932053000015003,73.64538310412574,170
3,10.5,0,0.7950701564030589,-2.5634046203904832,1.0147803402321796,0.7963360704014321,0.9637663475743967,0.7978389212269568,0.9242367856995912,0.5088547712625012,65614.7315127294,0.5163758179105289,0.000534200000402052,0.7699288999992859,0.8914736999995512,0.8888946000006399,2.550831399999879,73.2275703994761,172
3,12.0,0,0.8831366015091309,3.141592653589793,1.030801341050838,0.8076366710942681,0.9637663475743967,0.7967479581126752,0.9229450393989073,0.5162094955425227,67613.96805891843,0.532109440268409,0.0005201999993005302,0.7507929999992484,0.8272587999999814,0.8739826000000903,2.4525545999986207,66.27504911591356,152
3,13.5,0,0.7950701564030589,2.5634046203904832,1.0147803402321796,0.7967858127873101,0.9637663475743967,0.7975041756601647,0.9244195048243967,0.5089952920104679,65632.8510856813,0.5165184156029603,0.0005203999990044395,0.7255421999998362,0.872711399999389,0.8825923000003968,2.4813662999986263,73.27308447937132,170
3,15.0,0,0.5780659471500635,2.13636228494298,0.9548220128815966,0.7647478551017963,0.9637663475743967,0.8058761229505469,0.92961103651149,0.4907751633600677,59544.3363709595,0.46860292935175435,0.0005178999999770895,0.7669497000006231,0.9061433999995643,0.8790026999995462,2.5526136999997107,73.69089718402095,171
4,9.0,31,0.7255922418092149,-1.9589018883971145,0.9992774792374354,0.7733959397514758,0.9637663475743967,0.8094256163642928,0.9256499939726811,0.5005457309146443,63557.28275903774,0.5001840762314455,0.0006462000001192791,0.7642620000005991,0.8804715999995096,0.8742841999992379,2.519663999999466,73.6781270464964,169
4,10.5,31,0.9748512838471297,-2.410509018454921,1.0440430323468193,0.8050026806941726,0.9637663475743967,0.8009955866890766,0.9233316630771861,0.5201003969303584,68998.72168441722,0.5430071955359557,0.000705000000380096,0.7301225999999588,0.8859883000004629,0.9123528000000078,2.5291687000008096,73.59855926653569,171
4,12.0,31,1.0869700595052758,3.141592653589793,1.0564526886101677,0.816001475095907,0.9637663475743967,0.7988532952987468,0.9238283549416038,0.5280591725929689,70887.24594199334,0.5578695326311026,0.00068460000147752,0.748086699999476,0.823647200000778,0.8895095000007132,2.4619280000024446,66.27504911591356,152
4,13.5,31,0.9748512838471297,2.410509018454921,1.0440430323468193,0.805441002275048,0.9637663475743967,0.8009580812479781,0.9233525941665875,0.5203016976224005,69025.42708688772,0.5432173621208888,0.0005075999997643521,0.7645123999991483,0.8810804999993707,0.880101900000227,2.5262023999985104,73.62278978388998,169
4,15.0,31,0.7255922418092149,1.9589018883971145,0.9992774792374354,0.7742520142174733,0.9637663475743967,0.8090069163074282,0.9256910544147178,0.500857104149277,63596.81967943257,0.5004952244924512,0.0005411000001913635,0.749105499999132,0.876200600001539,0.8936485000012908,2.519495700002153,73.73313686967911,169
5,9.0,61,0.8211464237522114,-1.7995037859016665,1.0199091178996695,0.7774427350178412,0.9637663475743967,0.8102924646273322,0.9245536835579766,0.5060548109555684,65583.4852825953,0.5161299158505778,0.000570500000321772,0.7411580000007234,0.8932851999998093,0.8823466000012559,2.5173603000021103,73.99181401440734,169
5,10.5,61,1.0954581802892018,-2.2392054386263283,1.05724714116401,0.8076819595765636,0.9637663475743967,0.8037161650490641,0.9242490569156474,0.5268227818044954,70774.45388341465,0.5569818799628738,0.0005952999999863096,0.7697585999994772,0.9042654999993829,0.8904483000005712,2.5650676999994175,74.00753110674525,170
5,12.0,61,1.2355917477605913,3.141592653589793,1.067847324679981,0.8182119793903883,0.9637663475743967,0.8003379051752153,0.9266976572776834,0.5349446950352069,72586.10777111184,0.571239261445094,0.00045839999984309543,0.7218746000016836,0.8116837000015948,0.8742661000014778,2.4082828000045993,66.27504911591356,152
5,13.5,61,1.0954581802892018,2.2392054386263283,1.05724714116401,0.8081016572560997,0.9637663475743967,0.803329522772263,0.9243807050345784,0.5268803177052201,70782.18337441832,0.5570427096294295,0.0004411999998410465,0.7582712000003085,0.9036082000002352,0.9073711000000912,2.569691700000476,74.04354944335297,168
5,15.0,61,0.8211464237522114,1.7995037859016665,1.0199091178996695,0.7782584305930917,0.9637663475743967,0.8101460493369627,0.9246674318534328,0.5065235367498013,65644.23101717216,0.5166079735619108,0.0005608999999822117,0.7594729000011284,0.8734635000000708,0.8791246000000683,2.5126219000012497,74.03176162409954,170
6,9.0,92,0.8539070318510671,-1.7301764829942434,1.0258814453378144,0.7783164609153523,0.9637663475743967,0.8109736702433161,0.9243748597168806,0.5078849858997232,66206.10059989706,0.5210297834001836,0.0005077999994682614,0.7392644999999902,0.8804884000001039,0.920033100001092,2.5402938000006543,73.7819253438114,167
6,10.5,92,1.137361223816602,-2.1517702284515665,1.0608998716279543,0.8078769467197225,0.9637663475743967,0.8052130168604422,0.9250536273549559,0.5292669757434975,71348.4682012333,0.561499266623192,0.0004919000002701068,0.7641442000003735,0.9055757999994967,0.8922942999997758,2.562506199999916,72.99705304518665,169
6,12.0,92,1.292380159983527,3.141592653589793,1.070928078720152,0.8181747137969341,0.9637663475743967,0.8021068588236041,0.9275920140070337,0.5375370610135142,73148.29003064294,0.5756635319920799,0.00048629999946570024,0.7447874000008596,0.8072124999998778,0.8734743999993952,2.4259605999995983,66.27504911591356,152
6,13.5,92,1.137361223816602,2.1517702284515665,1.0608998716279543,0.8082873444462666,0.9637663475743967,0.8047710291456837,0.9249841247528249,0.5291669898009628,71334.98947656609,0.5613931915495926,0.000452199999926961,0.7462505000003148,0.8783153999993374,0.892668100001174,2.517686200000753,73.04551407989521,172
6,15.0,92,0.8539070318510671,1.7301764829942434,1.0258814453378144,0.7791125114452713,0.9637663475743967,0.8109161156607616,0.9244151063583333,0.5083604247047283,66268.07713046431,0.5215175272486319,0.0005346999987523304,0.744020800000726,0.8902323999991495,0.9064330000001064,2.5412208999987342,73.80517354289456,168
7,9.0,122,0.8200527286062256,-1.8016533981938216,1.0197008955484417,0.7774083545728546,0.9637663475743967,0.8102839967060701,0.9245744052528718,0.5059982195176085,65562.76328895811,0.5159668375880223,0.0004510000017035054,0.7814281999999366,0.8811028000000078,0.8662607999995089,2.529242800001157,73.71381794368043,169
7,10.5,122,1.0940611925150594,-2.2417804762794034,1.0571176853203668,0.8076680255739337,0.9637663475743967,0.8037570415692671,0.924223282865822,0.5267870471483479,70760.9877446766,0.5568759039382123,0.000584299999900395,0.7314673000000766,0.8851775000002817,0.8762519000010798,2.4934810000013385,73.87524557956777,172
7,12.0,122,1.2337630710072545,3.141592653589793,1.067737230730951,0.8182050432290839,0.9637663475743967,0.800326334448108,0.9266824179080553,0.5348945711577587,72571.82366153423,0.5711268481410049,0.0004670999987865798,0.7448733999990509,0.8493761999998242,0.8807064000011451,2.4754230999988067,66.27504911591356,152
7,13.5,122,1.0940611925150594,2.2417804762794034,1.0571176853203668,0.8080880030150621,0.9637663475743967,0.8033075992156874,0.9243753176017488,0.5268230489996235,70765.82371505724,0.5569139621319003,0.00047760000052221585,0.764316200000394,0.883654100000058,0.8877398000004177,2.536187700001392,73.90929927963327,170
7,15.0,122,0.8200527286062256,1.8016533981938216,1.0197008955484417,0.7782246449673592,0.9637663475743967,0.8100804619464896,0.9246913735748896,0.5064295591271561,65618.65245146325,0.5164066749741636,0.0005142999998497544,0.7259247000001778,0.8807873999994627,0.9194483999999647,2.526674799999455,73.74623444662737,170
8,9.0,153,0.7193617370530374,-1.967731192567833,0.9977427318250117,0.7730670962991412,0.9637663475743967,0.8093404107484724,0.9257639456934814,0.5001694736312898,63411.96559572348,0.4990404569963613,0.0005254999996395782,0.7470843999999488,0.88697030000003,0.8917369000009785,2.526317100000597,73.5347085789129,169
8,10.5,153,0.9671055722418562,-2.4189481411408664,1.0430419872496848,0.8047378020290984,0.9637663475743967,0.8009532554772365,0.9233068761808303,0.5197161765988266,68881.64118691135,0.5420857936454483,0.0005421999994723592,0.7785669999993843,0.8999671999990824,0.9034183000003395,2.5824946999982785,73.61951538965292,172
8,12.0,153,1.0778767056926528,3.141592653589793,1.0555804546135885,0.8157586031677294,0.9637663475743967,0.7986918535579297,0.9237500177251556,0.5275763975801252,70763.96490003855,0.5568993336010278,0.0005222999989200616,0.7174197999993339,0.812470900000335,0.8624176000012085,2.3928305999997974,66.27504911591356,152
8,13.5,153,0.9671055722418562,2.4189481411408664,1.0430419872496848,0.8051769876234183,0.9637663475743967,0.8007244872916504,0.923334533754095,0.5198008671479772,68892.86582120442,0.5421741294441356,0.0005397000004450092,0.755286999999953,0.8750734999994165,0.8828710999987379,2.5137712999985524,73.64669286182057,170
8,15.0,153,0.7193617370530374,1.967731192567833,0.9977427318250117,0.7739251037305186,0.9637663475743967,0.8087461333634353,0.9258556580037994,0.5003467161187419,63434.43656828166,0.4992172993999871,0.000498699999297969,0.7789132000016252,0.8784500000001572,0.8836472000002686,2.541509100001349,73.579240340537,170
9,9.0,184,0.5702646340105066,-2.144325590213412,0.951910281491356,0.763267599852985,0.9637663475743967,0.8056644025337465,0.9299879439006209,0.4896635344505369,59228.29636972207,0.46611575291486285,0.0005237000004854053,0.7486814000003505,0.8708481000012398,0.8779457999989972,2.497999000001073,73.21185330713818,171
9,10.5,184,0.7857472316832529,-2.5695429784591166,1.0128606871270214,0.7957507135197617,0.9637663475743967,0.7976514206039517,0.9243834513653767,0.5082289787462322,65410.0678429323,0.5147651526307732,0.0006542000010085758,0.7591578000010486,0.9025397999994311,0.9034683000008954,2.5658201000023837,73.18631303208906,172
9,12.0,184,0.8728620077823881,3.141592653589793,1.029113867315742,0.8070556886643819,0.9637663475743967,0.7968158382426719,0.923024741993167,0.5156889005715835,67435.20382927635,0.5307025987990254,0.0004787999987456715,0.7409707000006165,0.8338289000002987,0.8773414000006596,2.4526198000003205,66.27504911591356,152
9,13.5,184,0.7857472316832529,2.5695429784591166,1.0128606871270214,0.7962005808535815,0.9637663475743967,0.797298183769363,0.9245555793634218,0.5083492464628289,65425.54653429168,0.5148869670728444,0.000464000000647502,0.7469404000003124,0.8615093999997043,0.8827425999988918,2.491656399999556,73.2278978388998,171
9,15.0,184,0.5702646340105066,2.144325590213412,0.951910281491356,0.7641516643284512,0.9637663475743967,0.805411469817957,0.9300389794278238,0.4900920778867704,59280.13175435414,0.46652368781787923,0.0005338999999366933,0.7529558999995061,0.8940051999998104,0.9121742999996059,2.559669299998859,73.26162409954158,172
10,9.0,214,0.4163296403450124,-2.283387786532526,0.8773667250613626,0.7498663911171308,0.9637663475743967,0.7692530843678299,0.9451755934764883,0.4626973278472006,51583.83313903076,0.405955239227942,0.00044519999937620014,0.7523913000004541,0.8580660000006901,0.8514563999997335,2.462358900000254,69.96136214800262,164
