month,local_time_h,day_from_equinox,solar_altitude_rad,solar_azimuth_rad,dni_kw_m2,eta_cos,eta_at,eta_sb,eta_trunc,eta_total,power_kw,power_per_area_kw_m2,time_geometry_s,time_candidates_s,time_shadow_blocking_s,time_truncation_s,time_total_s,average_candidates,maximum_candidates
1,9.0,-59,0.304226866416981,-2.369727639276808,0.7925396841601169,0.7388102859915968,0.9636413819282432,0.6884717068083146,0.9530220766049297,0.4042428961762422,41338.92323039788,0.32037853725948995,0.0007247999992614496,0.7787748000000647,0.8886100999998234,0.8418265000000247,2.5099361999991743,73.11296660117878,170
1,10.5,-59,0.47483723905389424,-2.7246850308913984,0.9100911454852126,0.769824626820939,0.9636413819282432,0.7342525891969245,0.9461736204756312,0.4544481259397923,53366.03685980809,0.41358921550015376,0.0005852000003869762,0.772814400000243,0.8837406000002375,0.8397630999998,2.4969033000006675,73.16994106090374,170
1,12.0,-59,0.5381505523349126,3.141592653589793,0.9391840362887128,0.7806560071647348,0.9636413819282432,0.784148697922983,0.9294695771122257,0.4851970632170522,58798.278587454246,0.45568933622762076,0.0006229000000530505,0.762146600000051,0.8283935999997993,0.8844899999994595,2.475653099999363,66.12933857236412,151
1,13.5,-59,0.47483723905389424,2.7246850308913984,0.9100911454852126,0.7702394401634602,0.9636413819282432,0.734806406493811,0.9461683897850446,0.45505548526791206,53437.35932422481,0.41414196784680335,0.0005086000001028879,0.7404996000004758,0.9053862000000663,0.8623834999998508,2.5087779000004957,73.21676489849378,168
1,15.0,-59,0.304226866416981,2.369727639276808,0.7925396841601169,0.7396302903187602,0.9636413819282432,0.6887223394536208,0.9526877105946505,0.4046473086271535,41380.27949273365,0.32069905017560557,0.0005333999997674255,0.7373624000001655,0.885855000000447,0.8198467000001983,2.4435975000005783,73.12770137524558,168
2,9.0,-28,0.4333788534250889,-2.2693625614641735,0.8875714408097994,0.7515963420830606,0.9636413819282432,0.7656948587968015,0.9430305854550295,0.46047350008683363,52735.57765108718,0.4087031279268022,0.0007839000008971198,0.7668117000002894,0.8928642999999283,0.8605440999999701,2.521004000001085,72.81008513425016,171
2,10.5,-28,0.6243531094531736,-2.659569300762274,0.9708000370097122,0.7837626513238942,0.9636413819282432,0.7790875354726043,0.9283399701166319,0.4870227328249029,61006.310882719416,0.4728016870509869,0.0005392000002757413,0.7351736999999048,0.8726182999998855,0.8647817000000941,2.47311290000016,72.87950229207597,169
2,12.0,-28,0.6976048393000404,3.141592653589793,0.9921771917861091,0.7949680492294464,0.9636413819282432,0.7852765448268614,0.9244286404546612,0.49657410974228033,63572.465957024106,0.4926895057177829,0.0005347999995137798,0.7410498999997799,0.8315400000001318,0.8825956999999107,2.4557203999993362,66.12933857236412,151
2,13.5,-28,0.6243531094531736,2.659569300762274,0.9708000370097122,0.7841937590074936,0.9636413819282432,0.7787964782070873,0.9283771100525275,0.48712257302135753,61018.81724362001,0.4728986119174001,0.0005549999996219412,0.7579570999996577,0.8915461000005962,0.873697699999866,2.523755899999742,72.9253438113949,170
2,15.0,-28,0.4333788534250889,2.2693625614641735,0.8875714408097994,0.7524475955416504,0.9636413819282432,0.7656786889487172,0.9429217199584412,0.46090097667138763,52784.534267731826,0.40908254393486726,0.0005618999994112528,0.7380530000000363,0.8835017999999764,0.8510304999999789,2.473147199999403,72.84086444007859,168
